Property,Account No,Trans No,Res No,Date,Transaction Description,Reason,GL Code,User Name,Amount
Sunland RV Resort Emerald Desert,380972,15973796,224900,26-May-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Lindsay,0.11
Sunland RV Resort Emerald Desert,380972,15973797,224900,26-May-19,Void:    - MILITARY DISCOUNT,Cancelled Reservation,MilitaryDiscount,Lindsay,-7.1
Sunland RV Resort Emerald Desert,377988,15883946,222694,26-May-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Lindsay,0.11
Sunland RV Resort Emerald Desert,377988,15883947,222694,26-May-19,Void:    - GOOD SAM,Cancelled Reservation,Good Sam Discount,Lindsay,-7.4
Sunland RV Resort Emerald Desert,380972,15973793,224900,26-May-19,Void: ED-409: 01-ED Daily Charge - (26-May-19),Cancelled Reservation,Lot-Daily,Lindsay,72
Sunland RV Resort Emerald Desert,377988,15883943,222694,26-May-19,Void: 01-ED Daily Charge - (26-May-19),Cancelled Reservation,Lot-Daily,Lindsay,74
Sunland RV Resort Emerald Desert,377988,15883944,222694,26-May-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Lindsay,7.19
Sunland RV Resort Emerald Desert,377988,15883945,222694,26-May-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Lindsay,1
Sunland RV Resort Emerald Desert,381082,15977257,224981,26-May-19,Void: 01-ED Hotel Daily Rate - (26-May-19),Cancelled Reservation,VILLA RENTALS,Lindsay,116
Sunland RV Resort Emerald Desert,381082,15977258,224981,26-May-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Lindsay,12.65
Sunland RV Resort Emerald Desert,381082,15977259,224981,26-May-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Lindsay,1
Sunland RV Resort Emerald Desert,381082,15977260,224981,26-May-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Lindsay,0.11
Sunland RV Resort Emerald Desert,380972,15973798,224901,26-May-19,Void: ED-410: 01-ED Daily Charge - (26-May-19),Cancelled Reservation,Lot-Daily,Lindsay,72
Sunland RV Resort Emerald Desert,380972,15973799,224901,26-May-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Lindsay,7.03
Sunland RV Resort Emerald Desert,380972,15973800,224901,26-May-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Lindsay,1
Property,Account No,Trans No,Res No,Date,Transaction Description,Reason,GL Code,User Name,Amount
Sunland RV Resort Emerald Desert,380972,15973801,224901,26-May-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Lindsay,0.11
Sunland RV Resort Emerald Desert,380972,15973787,224901,26-May-19,Void:    - MILITARY DISCOUNT,Cancelled Reservation,MilitaryDiscount,Lindsay,-7.1
Sunland RV Resort Emerald Desert,337419,15986748,192649,26-May-19,Void: 01H-Hotel Daily Rates - (26-May-19),Cancelled Reservation,VILLA RENTALS,NBalch,171
Sunland RV Resort Emerald Desert,337419,15986749,192649,26-May-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,NBalch,16.81
Sunland RV Resort Emerald Desert,337419,15986750,192649,26-May-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,NBalch,1
Sunland RV Resort Emerald Desert,337419,15986751,192649,26-May-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,NBalch,0.11
Sunland RV Resort Emerald Desert,337419,15986752,192649,26-May-19,Void:    - GOOD SAM,Cancelled Reservation,Good Sam Discount,NBalch,-17.1
Sunland RV Resort Emerald Desert,347546,14659974,199805,26-May-19,Void: 07-ED Parking-Storage - (26-May-19),Incorrect Entry,PARKING,Rivera,20
Sunland RV Resort Emerald Desert,347546,14661071,199805,26-May-19,Void: 07-ED Parking-Storage - (26-May-19),Incorrect Entry,PARKING,Rivera,20
Sunland RV Resort Emerald Desert,347546,14666456,199805,26-May-19,Void: 07-ED Parking-Storage - (26-May-19),Incorrect Entry,PARKING,Rivera,0
Sunland RV Resort Emerald Desert,379430,15953140,223811,27-May-19,Void: 01-ED Daily Charge - (27-May-19),Cancelled Reservation,Lot-Daily,Amanda,50
Sunland RV Resort Emerald Desert,379430,15953141,223811,27-May-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Amanda,5.39
Sunland RV Resort Emerald Desert,379430,15953142,223811,27-May-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Amanda,1
Sunland RV Resort Emerald Desert,379430,15953143,223811,27-May-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Amanda,0.11
Sunland RV Resort Emerald Desert,375160,15818440,220613,27-May-19,Void: ED-600: 02-ED Weekly Rate - (27-May-19),Cancelled Reservation,Lot-Weekly,Amanda,69
Sunland RV Resort Emerald Desert,375160,15818441,220613,27-May-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Amanda,7.48
Sunland RV Resort Emerald Desert,375160,15818442,220613,27-May-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Amanda,1
Sunland RV Resort Emerald Desert,375160,15818443,220613,27-May-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Amanda,0.11
Sunland RV Resort Emerald Desert,356107,15192749,206198,27-May-19,Void: 02W- Emerald Weekly Rates - (27-May-19),Cancelled Reservation,Lot-Weekly,Amanda,59
Sunland RV Resort Emerald Desert,356107,15192750,206198,27-May-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Amanda,1
Sunland RV Resort Emerald Desert,355251,15784580,226142,27-May-19,Void: 02-ED Weekly Rate - (27-May-19),Cancelled Reservation,Lot-Weekly,Amanda,59.27
Sunland RV Resort Emerald Desert,355251,15784581,226142,27-May-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Amanda,1
Sunland RV Resort Emerald Desert,355251,15784582,226142,27-May-19,Void:    - COA,Cancelled Reservation,Good Sam Discount,Amanda,-5.83
Sunland RV Resort Emerald Desert,378339,15922635,223500,27-May-19,Void: ED-095: 03-ED Monthly - (27-May-19),Incorrect Entry,Lot-Monthly,Briana,36.21
Sunland RV Resort Emerald Desert,379048,15924177,223490,27-May-19,Void: 07-ED Parking/Storage - (27-May-19),Incorrect Entry,PARKING,Briana,0
Sunland RV Resort Emerald Desert,348109,14649629,200223,27-May-19,Void: 03A-ED Monthly - (27-May-19),Cancelled Reservation,Lot-Monthly,Darlene,19.67
Sunland RV Resort Emerald Desert,378339,15893448,223335,27-May-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Jenn,4.05
Sunland RV Resort Emerald Desert,378339,15893449,223335,27-May-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Jenn,0.11
Sunland RV Resort Emerald Desert,378339,15910793,223336,27-May-19,Void: ED-019: 03-ED Monthly - (27-May-19),Incorrect Entry,Lot-Monthly,Jenn,0
Property,Account No,Trans No,Res No,Date,Transaction Description,Reason,GL Code,User Name,Amount
Sunland RV Resort Emerald Desert,378339,15910275,223335,27-May-19,Void: 03-ED Monthly - (27-May-19),Incorrect Entry,Lot-Monthly,Jenn,36.21
Sunland RV Resort Emerald Desert,378339,15910276,223335,27-May-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Jenn,4.07
Sunland RV Resort Emerald Desert,378339,15910151,223335,27-May-19,Void: 02-ED Weekly Rate - (27-May-19),Incorrect Entry,Lot-Weekly,Jenn,36.12
Sunland RV Resort Emerald Desert,378339,15910152,223335,27-May-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Jenn,4.05
Sunland RV Resort Emerald Desert,381135,15978610,225026,27-May-19,Void: 01-ED Daily Charge - (27-May-19),Cancelled Reservation,Lot-Daily,Jenn,74
Sunland RV Resort Emerald Desert,381135,15978611,225026,27-May-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Jenn,8.03
Sunland RV Resort Emerald Desert,381135,15978612,225026,27-May-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Jenn,1
Sunland RV Resort Emerald Desert,381135,15978613,225026,27-May-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Jenn,0.11
Sunland RV Resort Emerald Desert,376710,15901742,221788,27-May-19,Void: 07-ED Parking/Storage - (27-May-19),Cancelled Reservation,PARKING,Lee,0
Sunland RV Resort Emerald Desert,337419,15987052,192649,27-May-19,Void: 01-ED Hotel Daily Rate - (27-May-19),Incorrect Entry,VILLA RENTALS,Lee,141
Sunland RV Resort Emerald Desert,337419,15987053,192649,27-May-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Lee,13.82
Sunland RV Resort Emerald Desert,337419,15987054,192649,27-May-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,Lee,1
Sunland RV Resort Emerald Desert,337419,15987055,192649,27-May-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Lee,0.11
Sunland RV Resort Emerald Desert,337419,15987056,192649,27-May-19,Void:    - GOOD SAM,Incorrect Entry,Good Sam Discount,Lee,-14.1
Sunland RV Resort Emerald Desert,378339,15904776,223335,27-May-19,Void:    - Internet Access-ED,Incorrect Entry,USAGE REIMB-WIFI,Lee,1
Sunland RV Resort Emerald Desert,378339,15904775,223335,27-May-19,Void: 02-ED Weekly Rate - (27-May-19),Incorrect Entry,Lot-Weekly,Lee,37.12
Sunland RV Resort Emerald Desert,337419,15986753,192649,27-May-19,Void: 01H-Hotel Daily Rates - (27-May-19),Cancelled Reservation,VILLA RENTALS,NBalch,141
Sunland RV Resort Emerald Desert,337419,15986754,192649,27-May-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,NBalch,13.82
Sunland RV Resort Emerald Desert,337419,15986755,192649,27-May-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,NBalch,1
Sunland RV Resort Emerald Desert,337419,15986756,192649,27-May-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,NBalch,0.11
Sunland RV Resort Emerald Desert,337419,15986757,192649,27-May-19,Void:    - GOOD SAM,Cancelled Reservation,Good Sam Discount,NBalch,-14.1
Sunland RV Resort Emerald Desert,347546,14661072,199805,27-May-19,Void: 07-ED Parking-Storage - (27-May-19),Incorrect Entry,PARKING,Rivera,20
Sunland RV Resort Emerald Desert,347546,14659975,199805,27-May-19,Void: 07-ED Parking-Storage - (27-May-19),Incorrect Entry,PARKING,Rivera,20
Sunland RV Resort Emerald Desert,347546,14666457,199805,27-May-19,Void: 07-ED Parking-Storage - (27-May-19),Incorrect Entry,PARKING,Rivera,0
Sunland RV Resort Emerald Desert,379430,15953144,223811,28-May-19,Void: 01-ED Daily Charge - (28-May-19),Cancelled Reservation,Lot-Daily,Amanda,50
Sunland RV Resort Emerald Desert,379430,15953145,223811,28-May-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Amanda,5.39
Sunland RV Resort Emerald Desert,379430,15953146,223811,28-May-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Amanda,1
Sunland RV Resort Emerald Desert,379430,15953147,223811,28-May-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Amanda,0.11
Sunland RV Resort Emerald Desert,375160,15818444,220613,28-May-19,Void: ED-600: 02-ED Weekly Rate - (28-May-19),Cancelled Reservation,Lot-Weekly,Amanda,71
Property,Account No,Trans No,Res No,Date,Transaction Description,Reason,GL Code,User Name,Amount
Sunland RV Resort Emerald Desert,375160,15818445,220613,28-May-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Amanda,7.7
Sunland RV Resort Emerald Desert,375160,15818446,220613,28-May-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Amanda,1
Sunland RV Resort Emerald Desert,375160,15818447,220613,28-May-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Amanda,0.11
Sunland RV Resort Emerald Desert,355251,15784583,226142,28-May-19,Void: 02-ED Weekly Rate - (28-May-19),Cancelled Reservation,Lot-Weekly,Amanda,59.27
Sunland RV Resort Emerald Desert,355251,15784584,226142,28-May-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Amanda,1
Sunland RV Resort Emerald Desert,355251,15784585,226142,28-May-19,Void:    - COA,Cancelled Reservation,Good Sam Discount,Amanda,-5.83
Sunland RV Resort Emerald Desert,356107,15192751,206198,28-May-19,Void: 02W- Emerald Weekly Rates - (28-May-19),Cancelled Reservation,Lot-Weekly,Amanda,59
Sunland RV Resort Emerald Desert,356107,15192752,206198,28-May-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Amanda,1
Sunland RV Resort Emerald Desert,378339,15922636,223500,28-May-19,Void: ED-095: 03-ED Monthly - (28-May-19),Incorrect Entry,Lot-Monthly,Briana,36.21
Sunland RV Resort Emerald Desert,379048,15924178,223490,28-May-19,Void: 07-ED Parking/Storage - (28-May-19),Incorrect Entry,PARKING,Briana,0
Sunland RV Resort Emerald Desert,348109,14649630,200223,28-May-19,Void: 03A-ED Monthly - (28-May-19),Cancelled Reservation,Lot-Monthly,Darlene,19.67
Sunland RV Resort Emerald Desert,378339,15910794,223336,28-May-19,Void: ED-019: 03-ED Monthly - (28-May-19),Incorrect Entry,Lot-Monthly,Jenn,0
Sunland RV Resort Emerald Desert,381135,15978614,225026,28-May-19,Void: 01-ED Daily Charge - (28-May-19),Cancelled Reservation,Lot-Daily,Jenn,67
Sunland RV Resort Emerald Desert,381135,15978615,225026,28-May-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Jenn,7.26
Sunland RV Resort Emerald Desert,381135,15978616,225026,28-May-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Jenn,1
Sunland RV Resort Emerald Desert,381135,15978617,225026,28-May-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Jenn,0.11
Sunland RV Resort Emerald Desert,376710,15901743,221788,28-May-19,Void: 07-ED Parking/Storage - (28-May-19),Cancelled Reservation,PARKING,Lee,0
Sunland RV Resort Emerald Desert,347546,14659976,199805,28-May-19,Void: 07-ED Parking-Storage - (28-May-19),Incorrect Entry,PARKING,Rivera,20
Sunland RV Resort Emerald Desert,347546,14661073,199805,28-May-19,Void: 07-ED Parking-Storage - (28-May-19),Incorrect Entry,PARKING,Rivera,20
Sunland RV Resort Emerald Desert,347546,14666458,199805,28-May-19,Void: 07-ED Parking-Storage - (28-May-19),Incorrect Entry,PARKING,Rivera,0
Sunland RV Resort Emerald Desert,379430,15953148,223811,29-May-19,Void: 01-ED Daily Charge - (29-May-19),Cancelled Reservation,Lot-Daily,Amanda,50
Sunland RV Resort Emerald Desert,379430,15953149,223811,29-May-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Amanda,5.39
Sunland RV Resort Emerald Desert,379430,15953150,223811,29-May-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Amanda,1
Sunland RV Resort Emerald Desert,379430,15953151,223811,29-May-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Amanda,0.11
Sunland RV Resort Emerald Desert,375160,15818448,220613,29-May-19,Void: ED-600: 02-ED Weekly Rate - (29-May-19),Cancelled Reservation,Lot-Weekly,Amanda,71
Sunland RV Resort Emerald Desert,375160,15818449,220613,29-May-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Amanda,7.7
Sunland RV Resort Emerald Desert,375160,15818450,220613,29-May-19,Void:    - Internet Access-ED,Cancelled Reservation,USAGE REIMB-WIFI,Amanda,1
Sunland RV Resort Emerald Desert,375160,15818451,220613,29-May-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Amanda,0.11
Sunland RV Resort Emerald Desert,375820,16001067,221094,29-May-19,Void: 07-ED Parking/Storage - (28-May-19),Cancelled Reservation,PARKING,Amanda,0
Property,Account No,Trans No,Res No,Date,Transaction Description,Reason,GL Code,User Name,Amount
Sunland RV Resort Emerald Desert,375820,16001068,221094,29-May-19,Void: 07-ED Parking/Storage - (29-May-19),Cancelled Reservation,PARKING,Amanda,0
Sunland RV Resort Emerald Desert,375820,16001061,221094,29-May-19,Void: 07-ED Parking/Storage - (22-May-19),Cancelled Reservation,PARKING,Amanda,0
Sunland RV Resort Emerald Desert,375820,16001062,221094,29-May-19,Void: 07-ED Parking/Storage - (23-May-19),Cancelled Reservation,PARKING,Amanda,0
Sunland RV Resort Emerald Desert,375820,16001063,221094,29-May-19,Void: 07-ED Parking/Storage - (24-May-19),Cancelled Reservation,PARKING,Amanda,0
Sunland RV Resort Emerald Desert,375820,16001064,221094,29-May-19,Void: 07-ED Parking/Storage - (25-May-19),Cancelled Reservation,PARKING,Amanda,0
Sunland RV Resort Emerald Desert,375820,16001065,221094,29-May-19,Void: 07-ED Parking/Storage - (26-May-19),Cancelled Reservation,PARKING,Amanda,0
Sunland RV Resort Emerald Desert,375820,16001066,221094,29-May-19,Void: 07-ED Parking/Storage - (27-May-19),Cancelled Reservation,PARKING,Amanda,0
Sunland RV Resort Emerald Desert,375820,16001055,221094,29-May-19,Void: 07-ED Parking/Storage - (16-May-19),Cancelled Reservation,PARKING,Amanda,0
Sunland RV Resort Emerald Desert,375820,16001056,221094,29-May-19,Void: 07-ED Parking/Storage - (17-May-19),Cancelled Reservation,PARKING,Amanda,0
Sunland RV Resort Emerald Desert,375820,16001057,221094,29-May-19,Void: 07-ED Parking/Storage - (18-May-19),Cancelled Reservation,PARKING,Amanda,0
Sunland RV Resort Emerald Desert,375820,16001058,221094,29-May-19,Void: 07-ED Parking/Storage - (19-May-19),Cancelled Reservation,PARKING,Amanda,0
Sunland RV Resort Emerald Desert,375820,16001059,221094,29-May-19,Void: 07-ED Parking/Storage - (20-May-19),Cancelled Reservation,PARKING,Amanda,0
Sunland RV Resort Emerald Desert,375820,16001060,221094,29-May-19,Void: 07-ED Parking/Storage - (21-May-19),Cancelled Reservation,PARKING,Amanda,0
Sunland RV Resort Emerald Desert,375820,16001049,221094,29-May-19,Void: 07-ED Parking/Storage - (10-May-19),Cancelled Reservation,PARKING,Amanda,0
Sunland RV Resort Emerald Desert,375820,16001050,221094,29-May-19,Void: 07-ED Parking/Storage - (11-May-19),Cancelled Reservation,PARKING,Amanda,0
Sunland RV Resort Emerald Desert,375820,16001051,221094,29-May-19,Void: 07-ED Parking/Storage - (12-May-19),Cancelled Reservation,PARKING,Amanda,0
Sunland RV Resort Emerald Desert,375820,16001052,221094,29-May-19,Void: 07-ED Parking/Storage - (13-May-19),Cancelled Reservation,PARKING,Amanda,0
Sunland RV Resort Emerald Desert,375820,16001053,221094,29-May-19,Void: 07-ED Parking/Storage - (14-May-19),Cancelled Reservation,PARKING,Amanda,0
Sunland RV Resort Emerald Desert,375820,16001054,221094,29-May-19,Void: 07-ED Parking/Storage - (15-May-19),Cancelled Reservation,PARKING,Amanda,0
Sunland RV Resort Emerald Desert,375820,16001043,221094,29-May-19,Void: 07-ED Parking/Storage - (04-May-19),Cancelled Reservation,PARKING,Amanda,0
Sunland RV Resort Emerald Desert,375820,16001044,221094,29-May-19,Void: 07-ED Parking/Storage - (05-May-19),Cancelled Reservation,PARKING,Amanda,0
Sunland RV Resort Emerald Desert,375820,16001045,221094,29-May-19,Void: 07-ED Parking/Storage - (06-May-19),Cancelled Reservation,PARKING,Amanda,0
Sunland RV Resort Emerald Desert,375820,16001046,221094,29-May-19,Void: 07-ED Parking/Storage - (07-May-19),Cancelled Reservation,PARKING,Amanda,0
Sunland RV Resort Emerald Desert,375820,16001047,221094,29-May-19,Void: 07-ED Parking/Storage - (08-May-19),Cancelled Reservation,PARKING,Amanda,0
Sunland RV Resort Emerald Desert,375820,16001048,221094,29-May-19,Void: 07-ED Parking/Storage - (09-May-19),Cancelled Reservation,PARKING,Amanda,0
Sunland RV Resort Emerald Desert,375820,16001037,221094,29-May-19,Void: 07-ED Parking/Storage - (28-Apr-19),Cancelled Reservation,PARKING,Amanda,0
Sunland RV Resort Emerald Desert,375820,16001038,221094,29-May-19,Void: 07-ED Parking/Storage - (29-Apr-19),Cancelled Reservation,PARKING,Amanda,0
Sunland RV Resort Emerald Desert,375820,16001039,221094,29-May-19,Void: 07-ED Parking/Storage - (30-Apr-19),Cancelled Reservation,PARKING,Amanda,0
Sunland RV Resort Emerald Desert,375820,16001040,221094,29-May-19,Void: 07-ED Parking/Storage - (01-May-19),Cancelled Reservation,PARKING,Amanda,0
Property,Account No,Trans No,Res No,Date,Transaction Description,Reason,GL Code,User Name,Amount
Sunland RV Resort Emerald Desert,375820,16001041,221094,29-May-19,Void: 07-ED Parking/Storage - (02-May-19),Cancelled Reservation,PARKING,Amanda,0
Sunland RV Resort Emerald Desert,375820,16001042,221094,29-May-19,Void: 07-ED Parking/Storage - (03-May-19),Cancelled Reservation,PARKING,Amanda,0
Sunland RV Resort Emerald Desert,375820,16001036,221094,29-May-19,Void: 07-ED Parking/Storage - (27-Apr-19),Cancelled Reservation,PARKING,Amanda,0
